,channel_id,channel_name,country,genre_channel,join_date,subscriber,total_video,,,0,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,United States,Gaming,4/29/2010,61006277,3424,
1269,UCnsa7fw1hZHP5qvf8zVGnvA,TroyeSivanVEVO,-,Music,7/14/2014,2749345,51,,,,,,,,,,,
1270,UCIIDymHgUB6wD91-h8wlZdQ,Enjoykin,-,Music,7/20/2012,2748245,45,,,,,,,,,,,
1271,UCZOnSuO8tWFXLp8a828lgtA,Toy Candy,United States,Education,4/20/2014,2742839,169,,,,,,,,,,,
1272,UCdgDIIKpFlpHB1L0LZnh5EQ,ÐÑÐ½ÑÐ¸Ðº,Russian Federation,Film and Animation,2/13/2007,2741623,683,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1274,UCDPK_MTu3uTUFJXRVcTJcEw,Mcfly & Carlito,France,Entertainment,12/19/2012,2741319,146,,,,,,,,,,,
1275,UCK7IIV6Q2junGSdYK3BmZMg,TMZ,-,Entertainment,4/10/2006,2740665,26013,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1278,UCKNaHR0S6SES9qgsD3AhR-A,ToysYJuguetesTV,-,Entertainment,2/25/2014,2735817,489,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1280,UCtrjFP7i92_30uv6IehwE5Q,CadÃª a chave?,Brazil,Entertainment,12/9/2013,2729150,1166,,,,,,,,,,,
1281,UCHB_4-REdi-Ee5WwcijIJFQ,Raissa Chaddad,Brazil,Entertainment,7/23/2014,2727313,209,,,,,,,,,,,
1282,UCYxrnDjNQZIs_aAcdhqSveg,Rob Dyke,United States,Entertainment,9/10/2012,2726700,501,,,,,,,,,,,
1283,UCqOoboPm3uhY_YXhvhmL-WA,Discovery,-,Entertainment,12/13/2006,2725896,7557,,,,,,,,,,,
1284,UC4--4wQMv4SCY5gGFnGNo2w,KuDo ToysReview,Japan,Entertainment,8/5/2013,2725529,57,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1286,UCtAUHu0stm1w5Sw_m1CaIKw,Thunayyan Khalid,Canada,Entertainment,7/28/2010,2724678,403,,,,,,,,,,,
1287,UC4tS4Q_Cno5JVcIUXxQOOpA,Ricis Official,Indonesia,Entertainment,1/15/2016,2722059,203,,,,,,,,,,,
1288,UC_GqWT9zKoeu0Jkv4KFpn9g,Sonotek Haryanvi,India,Music,4/1/2015,2721227,5673,,,,,,,,,,,
1289,UCHwBjRoGO1V-H8QYXjSVHkQ,Toys And Little Gaby,Great-Britain,Entertainment,10/6/2012,2719641,130,,,,,,,,,,,
1290,UCf9WY_e35w2UV3LDLKX2jQw,NachoVEVO,-,Music,4/10/2017,2718720,8,,,,,,,,,,,
1291,UC6y5H1pATiIrmXByyqnatFA,Flavia Pavanelli,Brazil,Howto & Style,1/28/2013,2718228,232,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1293,UCyyGJDITMRC0DbxMJQdG3aA,Mauro Nakada,Brazil,Entertainment,4/14/2012,2715824,203,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1297,UCSHSIx0CttXzzuT3YLVZC7Q,wuant,Portugal,Entertainment,1/11/2012,2708186,1393,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1299,UCByWJsWPztkY3Rta2B62tgg,HugoPOSAY,France,Entertainment,5/10/2011,2704229,277,,,,,,,,,,,
1300,UC_5niPa-d35gg88HaS7RrIw,Disney,-,Entertainment,2/11/2012,2698113,674,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1302,UCM9r1xn6s30OnlJWb-jc3Sw,xxxtentacion,-,Music,6/23/2015,2692548,30,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1305,UCmSIwuk48zWJqpEOwn5fhVQ,Julia Gilman,-,Howto & Style,7/2/2011,2688660,293,,,,,,,,,,,
1306,UC8iUibZSmsa5kCfkCCbb35A,OmskoeTV,-,Entertainment,2/20/2012,2686447,410,,,,,,,,,,,
1307,UCRxAbWkaLIVlyOy3N9QHm6w,Kevinho,Brazil,Music,10/7/2014,2684030,34,,,,,,,,,,,
1308,UCRRu9OXVYd5clj2Bs29gUVQ,ZÃ© Neto e Cristiano,Brazil,Music,4/3/2012,2681834,86,,,,,,,,,,,
1309,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,United States,News & Politics,11/20/2013,2681485,2784,,,,,,,,,,,
1310,UC4Jw36rrtdMdW99PeCtNwxA,Vanh Leg,Viet Nam,Entertainment,3/15/2011,2680125,84,,,,,,,,,,,
1311,UCz9yS18zJGQObwUL_K-ICnw,KarolGVEVO,-,Music,1/11/2016,2679141,19,,,,,,,,,,,
1312,UCGwC98aVFnR2vgWldNJg-Cw,NiceNienke,Nederland,Entertainment,5/4/2012,2678192,124,,,,,,,,,,,
1313,UCxAICW_LdkfFYwTqTHHE0vg,MTV,-,Entertainment,11/22/2005,2677821,5445,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1316,UCtXuWXsd7TYXwX2ZNLXfojg,pellekofficial,Norway,Entertainment,2/11/2011,2673112,452,,,,,,,,,,,
1317,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,United States,Entertainment,10/21/2008,2671237,226,,,,,,,,,,,
1318,UCYLlkv4hivYJlOk6Lo-RHNQ,Wave Music - Bhojpuri,India,Music,8/10/2014,2670446,10431,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1321,UCp5YGcQP2E0YKViVfl7jKTw,Sierra Furtado,Canada,Howto & Style,10/24/2012,2667338,174,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1324,UC8DA3ySHaLzyhkYHZANpVOA,Wolff,Brazil,Entertainment,6/30/2012,2661581,4377,,,,,,,,,,,
1325,UC8aTvyjY38Qf5rS1xBOWI3w,Gregory Kessey,Brazil,Entertainment,7/21/2009,2660066,73,,,,,,,,,,,
1326,UCHrHJ9PDhruY9XF5WXJ4a7g,Dankev,-,Entertainment,8/30/2014,2659772,261,,,,,,,,,,,
1327,UChFzJ0bYwztKa4H4oF8fOvw,Jannine Weigel,Thailand,Music,2/22/2013,2659243,288,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1331,UCLeuoGy_hUDTBf5Hk0ynrpQ,DisneyChannelUK,Great-Britain,Entertainment,12/6/2007,2653316,2428,,,,,,,,,,,
1332,UC_eQfAQjj6mYj92l3SBmIdg,harlem fetty,United States,Music,10/10/2012,2652740,103,,,,,,,,,,,
1333,UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,-,Howto & Style,2/28/2014,2651056,309,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1335,UCBwSufNse8VMBvQM_rCSvgQ,Morgz,Great-Britain,Entertainment,6/10/2014,2650506,447,,,,,,,,,,,
1336,UC54gPkG3GEwFNDxxueq5__A,KC Toys,United States,Education,4/10/2015,2649769,74,,,,,,,,,,,
1337,UCQGRpfoyf2yNcDdBAxjgL7g,Learn  Colors Show,United States,Entertainment,4/28/2017,2643338,45,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1340,UCAgx4HcQIYn9lM0rhtIuH9w,HZHtube Kids Fun,Canada,Entertainment,11/24/2015,2640800,120,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1343,UCf3L_9odIRo9G2L_-hsb7lg,Pablo AlborÃ¡n,EspaÃ±a,Music,9/20/2010,2636565,136,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1347,UCOug6HHVNWDpnU-m5kDNwvw,Mary Senn,Russian Federation,Entertainment,5/4/2012,2630506,231,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1349,UCF5LvuL3cqagGSw6WPTs_tg,Ð£Ð¡ÐÐÐ¨ÐÐÐ¯ ÐÐ Ð£ÐÐÐ,Russian Federation,Music,12/23/2010,2626599,123,,,,,,,,,,,
1350,UCQ00zWTLrgRQJUb8MHQg21A,Come Play With Me,-,Entertainment,1/24/2014,2625661,161,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1352,UCUY6t_N9MyEWu6I0ZXkbtKA,Las Ratitas,-,Entertainment,10/18/2015,2625350,35,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1354,UCzbBDiwSF7hOeOzGqXxICzA,JuguetesFelices,-,Entertainment,9/29/2015,2621600,234,,,,,,,,,,,
1355,UCbVNBFaRkgL-6kg92q1fsYw,Fausto Murillo,-,Sports,8/10/2011,2621468,623,,,,,,,,,,,
1356,UCpT9kL2Eba91BB9CK6wJ4Pg,TechSmartt,United States,Science & Technology,12/29/2010,2620880,961,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1358,UCzNAswnSN0rZy79clU-DRPg,kipkay,-,Education,1/3/2006,2620348,359,,,,,,,,,,,
1359,UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,-,Music,10/13/2005,2619408,168,,,,,,,,,,,
1360,UCiWLfSweyRNmLpgEHekhoAg,ESPN,-,Sports,10/31/2005,2617746,9871,,,,,,,,,,,
1361,UCOWh_KHdKlbsC6voOzYXhZQ,Guava Juice 2,United States,Entertainment,2/10/2012,2617628,330,,,,,,,,,,,
1362,UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,-,Music,1/5/2006,2613921,109,,,,,,,,,,,
1363,UCTbapq48IeDSJwOLAGJkVZg,Daiana HernÃ¡ndez,Argentina,Entertainment,2/1/2008,2613486,253,,,,,,,,,,,
1364,UCaVOx5GCcSi2ELjWUdf05PA,cid vela,MÃ©xico,Entertainment,4/24/2008,2612497,234,,,,,,,,,,,
1365,UCfAEEhKikW1676DCa_0OWLA,Sprinkleofglitter,Great-Britain,Howto & Style,1/18/2010,2611789,464,,,,,,,,,,,
1366,UCeSRjhfeeqIgr--AcP9qhyg,Guinness World Records,Great-Britain,Entertainment,11/21/2006,2611459,1455,,,,,,,,,,,
1367,UCsm77kEHBDEPgD4Ir3jSRYg,El Reino a Jugar,-,Education,3/3/2015,2611045,190,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1370,UCaUKfGWDNnZ5wWCogMshVrQ,Yao Cabrera,-,Entertainment,2/24/2015,2608393,109,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1374,UC0DM_mHV2u6dj8ig51GkQwg,eltrece,-,Entertainment,4/13/2014,2602686,72623,,,,,,,,,,,
1375,UCBKFH7bU2ebvO68FtuGjyyw,Roxxsaurus,Great-Britain,Howto & Style,12/27/2012,2602458,301,,,,,,,,,,,
1376,UCmIoN2ICieMp1hX2R_VmYkg,IbraTV,France,Entertainment,10/27/2014,2601496,80,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1378,UCChqsCRFePrP2X897iQkyAA,Kabita's Kitchen,India,Howto & Style,10/7/2014,2593252,441,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1380,UCgJRL30YS6XFxq9Ga8W2J3A,Mighty Car Mods,Australia,Autos & Vehicles,1/8/2008,2591953,362,,,,,,,,,,,
1381,UCBJFCOuOaAJTiRhoqmhkVCg,SunnyKidsTV,-,Education,9/17/2013,2591848,34,,,,,,,,,,,
1382,UCPcynnZcILjm0e2aaaTuCjw,Talking Angela,Great-Britain,Entertainment,9/2/2014,2588626,95,,,,,,,,,,,
1383,UC7ttiY8KM99aLI79yHT6cAw,HaileeSteinfeldVEVO,-,Music,4/6/2015,2586724,36,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1385,UC9PZVgJF-mX4aDDzLE4z5Zg,Warner Music Italy,Italy,Music,9/23/2010,2584268,1059,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1387,UCYDmx2Sfpnaxg488yBpZIGg,starshipTV,"Korea, Republic of",Music,3/14/2010,2583068,873,,,,,,,,,,,
1388,UCGUkuAaBDkYPdUhIetzLQxQ,Clevver Style,-,Howto & Style,7/12/2009,2582487,2050,,,,,,,,,,,
1389,UCHFA6Nt11kE_8OWIya0SQDQ,PlayToys,Great-Britain,Entertainment,2/19/2015,2581597,498,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1391,UCCsItl87tX8FubqNbdqOlhA,Ø¥Ø³ÙØ§Ø±Ø©,-,Entertainment,4/22/2014,2577737,350,,,,,,,,,,,
1392,UCjDwvpIhyfBGz4bbH8bcvUg,ÐÐÐÐ ÐÐ¥ÐÐ,Russian Federation,Entertainment,9/19/2014,2576576,134,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1395,UCNo7m7faHS9t3nSDfWXvGww,ilvostrocaroDexter,Italy,Entertainment,2/13/2012,2573383,1448,,,,,,,,,,,
1396,UCRc1QYRg0L0q53wMAvUMxyg,Chiquititas SBT,Brazil,Entertainment,5/22/2013,2569214,1245,,,,,,,,,,,
1397,UC9kvifn1C38ToEQFMwEx0Mg,Chris And Queen,United States,Entertainment,8/15/2016,2567605,421,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1399,UCXUVnTEsLZBim_WlWxBvEwA,CH7,Thailand,Entertainment,5/17/2010,2564906,10921,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1401,UCeQEKFH31vvD-InkTGSvCrA,brusspup,-,Science & Technology,10/24/2008,2560196,223,,,,,,,,,,,
1402,UCBdHwFIE4AJWSa3Wxdu7bAQ,fliptopbattles,-,Travel & Events,3/9/2010,2560000,752,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1405,UCu6oyJJ6PlkeNNv6n26ZNyA,Troom Troom Es,-,Howto & Style,2/5/2016,2558121,181,,,,,,,,,,,
1406,UClx2ih2Nx8enGmsMsA6C3BQ,CAguileraVEVO,-,Music,9/2/2009,2556262,65,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1408,UCZm99IRWDIG1fxAgtkykAVA,ExpCaserosKids,-,Howto & Style,9/5/2013,2554729,220,,,,,,,,,,,
1409,UC65l6SJeOEE8ROy4BbHYTlw,LizzzTV,Russian Federation,Entertainment,11/28/2010,2553472,793,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1411,UC2VKCoZND5PENxAXLl8r6Jw,christianvib,-,Education,9/29/2006,2551730,965,,,,,,,,,,,
1412,UCepUWUpH45hRTi-QePdq1Bg,Mnet Official,"Korea, Republic of",Entertainment,12/23/2013,2550743,7987,,,,,,,,,,,
1413,UCpOjLndjOqMoffA-fr8cbKA,æ°´æºããã³ã,Japan,Entertainment,10/6/2014,2548632,1167,,,,,,,,,,,
1414,UC371icpvZj2oQaocL0i9L-g,Dudu Moura,Brazil,Entertainment,3/2/2013,2548487,2873,,,,,,,,,,,
1415,UC28NhCvMistzR3YxZ9TqSEQ,Bruno Correa,Brazil,Entertainment,9/10/2011,2548107,436,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1419,UCnJoUTYXU142gxoyDzp-KRQ,LuÃ­sa Sonza,Brazil,Music,3/10/2014,2540627,87,,,,,,,,,,,
1420,UC9yXFuNnghsUHU6OpGg_MGA,SUPERFRUIT,-,Entertainment,8/5/2013,2540410,219,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1422,UCG5fkJ8-2b2ZjWpVNpr7Dqg,whitneyhoustonVEVO,-,Music,9/2/2009,2537069,60,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1424,UC66D92nl_IcOq9q70h0x7xQ,ChildrenNurseryRhymes,-,Education,2/19/2015,2532665,47,,,,,,,,,,,
1425,UCoy3dQzEdq1y2zMnT4pdj3Q,SriBalajiMovies,India,Entertainment,9/29/2011,2532438,17655,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1427,UCtgpDqkeOToveUgh8igrvXQ,KidsTV123,Great-Britain,Education,2/28/2009,2530780,201,,,,,,,,,,,
1428,UCm6r_b2K5jn1JGkwDcwJXrQ,Ten Second Songs,United States,Music,3/15/2014,2527436,50,,,,,,,,,,,
1429,UCmvqviNx70U0l4ZcvUAXxhA,Top 5 Best,Canada,Entertainment,4/14/2016,2524459,414,,,,,,,,,,,
1430,UCaDVcGDMkvcRb4qGARkWlyg,SoulPancake,United States,Entertainment,8/8/2008,2524449,1068,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1432,UCGbofRROopWrumVob5w61OA,Caso Cerrado,United States,Entertainment,3/12/2015,2523497,2240,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1437,UCX7CYiI89e6wBnwytOx8A-Q,Kids' Toys,Philippines,Entertainment,5/14/2012,2517102,691,,,,,,,,,,,
1438,UCuSo4gcgxJRf4Bzu43wwVyg,Masha y el Oso,-,Film and Animation,2/12/2016,2512768,183,,,,,,,,,,,
1439,UCvxi7_X1VSaMr_osIamYNaw,NMF News,India,News & Politics,10/22/2013,2508554,30959,,,,,,,,,,,
1440,UCyKa1YNZLio6XfjMR7fw45Q,The Official GummibÃ¤r Channel,United States,Film and Animation,3/26/2008,2506581,298,,,,,,,,,,,
1441,UCZGYJFUizSax-yElQaFDp5Q,Star Wars,-,Entertainment,8/27/2005,2503972,992,,,,,,,,,,,
1442,UCEpId-jtRABuZyX6D2z6FZQ,MEGA Oficial,-,Entertainment,8/1/2012,2503593,14898,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1444,UCnWPDVXTezqRZMTqmnthgPg,DieLochis,Germany,Entertainment,8/24/2011,2501737,580,,,,,,,,,,,
1445,UCRcgy6GzDeccI7dkbbBna3Q,LEMMiNO,Sweden,Entertainment,2/15/2012,2501678,152,,,,,,,,,,,
1446,UCPk3RMMXAfLhMJPFpQhye9g,TiÃ«sto,Nederland,Music,2/1/2008,2501659,212,,,,,,,,,,,
1447,UC7Rrbm84x8RK0OkKlHpmiUQ,Asubio Kids,-,Entertainment,10/3/2011,2499254,513,,,,,,,,,,,
1448,UCGEULO7Ruetmngtl593OoXg,AbrahamMateoVEVO,EspaÃ±a,Music,9/1/2010,2499204,74,,,,,,,,,,,
1449,UC_FR3q995pkpLT6DijPwYUg,Ana Vbon,-,Howto & Style,2/4/2010,2495964,130,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1451,UC9CsZoTaHZqZjnNZv7v3T1g,The Little Bus Tayo,United States,Film and Animation,12/5/2005,2494776,1150,,,,,,,,,,,
1452,UCFoe1tg8MuHjRzmqXtV816A,KanalD,Turkey,Entertainment,9/19/2006,2492315,9773,,,,,,,,,,,
1453,UCCvCHN9DaKn8ON5VxDZmyhQ,Stuart Edge,United States,Entertainment,9/6/2012,2489150,125,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1455,UCX51Dixddr5HuwLVBH9ykeQ,Top5s,Great-Britain,Entertainment,7/2/2014,2486728,253,,,,,,,,,,,
1456,UCO58fldVogtwlz7c2PTeWrg,ÙÙØ§Ø© Ø§ÙÙØ­ØªØ±Ù | Almohtarif channel,Morocco,Science & Technology,7/14/2011,2485568,1274,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1459,UCYtpIExuf1E6rpz84UjtQZQ,telblog.net,Belarus,Entertainment,3/1/2014,2485005,937,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1461,UCvym4Rx1KHtIw9dIJOzsDcw,Clone,Brazil,Entertainment,11/4/2011,2483871,705,,,,,,,,,,,
1462,UCxolq2pCRDttlLQcd8r1w7A,Chance and Anthony,United States,Entertainment,3/13/2017,2483421,69,,,,,,,,,,,
1463,UCETZ7r1_8C1DNFDO-7UXwqw,aliciakeysVEVO,-,Music,9/2/2009,2482506,132,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1466,UCvAdWQikZSiykT99dqJ0Qxw,Logan G,-,Entertainment,10/8/2013,2475727,104,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1468,UC5ZAkiI3NFIpbflatylVHSw,Lionel Ferro,-,Entertainment,9/17/2014,2474354,99,,,,,,,,,,,
1469,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,Great-Britain,Entertainment,6/14/2015,2474218,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1471,UCicjynhfFw2LiIQFnoS1JTw,Learn English with Let's Talk - Free English Lessons,India,Education,3/4/2009,2473246,1058,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1473,UCzsQf6eiWz4gIHgx0oYadXA,Zouzounia TV,United States,Film and Animation,8/8/2012,2471892,1223,,,,,,,,,,,
1474,UC8BzJM6_VbZTdiNLD4R1jxQ,GMMTV,Thailand,Entertainment,9/13/2010,2471715,4988,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1476,UCFeUyPY6W8qX8w2o6oSiRmw,Official Pink Panther,-,Film and Animation,9/9/2013,2470813,355,,,,,,,,,,,
1477,UCbLXfrb6dT54QtedNWXY2AQ,SurpriseFunTV,-,Entertainment,3/8/2014,2469260,1826,,,,,,,,,,,
1478,UCHu2KNu6TtJ0p4hpSW7Yv7Q,Draw with Jazza,Australia,Howto & Style,3/27/2012,2466102,794,,,,,,,,,,,
1479,UCbomPUMyPHCgrqD5iYnzj1A,Worldwide Records Bhojpuri,India,Music,3/15/2012,2465758,1574,,,,,,,,,,,
1480,UCopY0NAzASqmD6eVaRj2TFQ,White Hill Music,India,Music,3/23/2014,2462568,1807,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1482,UC-To0J97cBzFBb1mK8OsoZQ,SecretosdechicasVIP,EspaÃ±a,Howto & Style,12/2/2010,2461678,387,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1484,UCfbshD56lsI6cM-TjTVQ-3A,Jim Chapman,Great-Britain,Howto & Style,1/16/2009,2461177,582,,,,,,,,,,,
1485,UCbEn1kwHr0TPmC9VPWIA_Mw,Team 10,United States,Entertainment,5/12/2016,2459912,111,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1487,UC97k3hlbE-1rVN8y56zyEEA,Bodybuilding.com,United States,Howto & Style,2/2/2009,2457169,1646,,,,,,,,,,,
1488,UCuwdplPbuTFZj_64d03tSBA,Young Thug,-,Entertainment,9/13/2013,2453870,123,,,,,,,,,,,
1489,UCczKrLf-GTXBo1ThoiILP0A,Made My Day,Germany,Entertainment,8/11/2013,2453352,1332,,,,,,,,,,,
1490,UC0YlhwQabxkHb2nfRTzsTTA,Galantis,Sweden,Music,6/13/2012,2451177,162,,,,,,,,,,,
1491,UCafVZzwtU8XUWbXGs4LYtdg,TheScriptVEVO,-,Music,10/15/2009,2449841,107,,,,,,,,,,,
1492,UCxVbAgOxi2HtYFmptzvILrA,YEAH1TV,Viet Nam,Entertainment,2/19/2009,2447400,6657,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1494,UCzL6rJhkoXkIt0fCv9T9_uA,Pop Chartbusters,India,Music,8/26/2011,2444290,1796,,,,,,,,,,,
1495,UCPssTVPVWrbbjEoVqL1q0-A,Â¡Hoy no hay cole!,-,Howto & Style,12/17/2012,2444046,1133,,,,,,,,,,,
1496,UCaminwG9MTO4sLYeC3s6udA,ãã«ã«ï¼Hikaruï¼,Japan,Entertainment,3/18/2016,2443505,639,,,,,,,,,,,
1497,UC44eGZ76AJLHAxPaJ_MW2RA,TheEngineeringFamily,United States,Education,1/30/2012,2442168,2563,,,,,,,,,,,
1498,UCxIoihijwX4BvHjPGjKrovg,Mazzika - ÙØ²ÙÙØ§,Egypt,Music,5/13/2006,2441962,2445,,,,,,,,,,,
1499,UC4mYKePIas5YgGfYZ2J2OxQ,SabrinaCarpenterVEVO,-,Music,3/26/2014,2439787,58,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1501,UC2a9zmrdjvLsrRgi4G4blWw,MGKVEVO,-,Music,7/7/2011,2437163,51,,,,,,,,,,,
1502,UCLFW3EKD2My9swWH4eTLaYw,Chloe Morello,Australia,Howto & Style,3/6/2012,2436550,438,,,,,,,,,,,
1503,UCynnyuoTQ6zQrb8calEKs7g,CanalKids - Brinquedos Surpresas,United States,Film and Animation,7/21/2015,2433745,793,,,,,,,,,,,
1504,UC8onWHeAcqLYvXrsOm2XvLw,GerardoOrtizVEVO,-,Music,4/13/2010,2431394,77,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1507,UCP9ma95lbHYbjzPKTfiNgRQ,Rich Ferguson,United States,Entertainment,10/18/2006,2426544,515,,,,,,,,,,,
1508,UCTh7LxBX092Ont5OwfLjeAg,AlphaSniper97,-,Entertainment,6/7/2011,2425900,1928,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1510,UCwaNuezahYT3BOjfXsne2mg,Chad Wild Clay,United States,Entertainment,3/26/2006,2424576,232,,,,,,,,,,,
1511,UCs570zdFq_NNA5OcV8chnHw,Goldmines Movies,India,Film and Animation,11/22/2013,2422216,1993,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1515,UCJKBSfD5JSUxGhriFeoPCCg,Masha e o Urso,-,Film and Animation,2/15/2016,2420555,189,,,,,,,,,,,
1516,UCmpWLoKQBVd5YPz0cYan_Xg,Callux,Great-Britain,Entertainment,4/22/2012,2418504,181,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1518,UCe-BBpsnL89BMr6WbvBQ9dw,Patati PatatÃ¡,Brazil,Music,8/15/2011,2415560,179,,,,,,,,,,,
1519,UCjzEF5kUZypUftfHD1MKuCg,Lip Sync Battle,United States,Entertainment,9/22/2014,2415418,503,,,,,,,,,,,
1520,UC2-BeLxzUBSs0uSrmzWhJuQ,20th Century Fox,-,Film and Animation,7/13/2006,2414457,1933,,,,,,,,,,,
1521,UCU5pQWmxvxqRP5u-SdoV8rQ,Movie Talkies,India,Entertainment,12/10/2008,2414437,17058,,,,,,,,,,,
1522,UCSiBGjdLs3fwol2YDJhqJdg,Fidi Wstafidi l ÙÙØ¯Ù Ù Ø§Ø³ØªÙÙØ¯Ù,Morocco,Howto & Style,10/4/2012,2411937,391,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1524,UCxSklFRi7f0arLqjBWScTzA,Marlin,United States,Entertainment,1/10/2011,2410349,861,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1527,UCzUslj17hkTUZfB02UTnC-Q,Amanda Domenico,Brazil,Howto & Style,3/24/2008,2407086,912,,,,,,,,,,,
1528,UC0lT9K8Wfuc1KPqm6YjRf1A,AcademeG,-,Autos & Vehicles,12/27/2010,2406175,400,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1531,UCkCa2NoZlJlfJlMKgZhtKOQ,Calon Sarjana,Indonesia,Entertainment,1/20/2016,2402697,400,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1533,UC6FcYHEm7SO1jpu5TKjNXEA,TGOP éç¾¤äºº,"Taiwan, Republic of China",Entertainment,6/7/2008,2396665,144,,,,,,,,,,,
